"loan_id","schedule_id","pay_amount","penalty","date_created","balance","capital_paid","interest_paid"
"519","6730","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"518","6676","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"507","6131","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"517","6618","140","0","2024-08-19 00:00:00","0","125","15"
"517","6611","140","0","2024-08-10 00:00:00","0","10","0"
"523","6958","140","0","2024-08-19 00:00:00","0","125","15"
"523","6945","140","0","2024-07-31 00:00:00","90","10","0"
"493","5639","140","0","2024-08-19 00:00:00","0","125","15"
"493","5640","140","0","2024-08-19 00:00:00","130","0","10"
"471","4924","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"471","4925","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"485","5282","180","0","2024-08-19 00:00:00","0","160.71","19.285714285714285"
"485","5280","180","0","2024-08-15 00:00:00","120","20","0"
"688","11962","140","0","2024-08-19 00:00:00","40","85","15"
"703","12325","590","0","2024-08-05 00:00:00","0","500","90"
"703","12326","619.5","0","2024-08-19 00:00:00","-29.5","500","90"
"703","12327","590","0","2024-08-19 00:00:00","479.5","20.5","90"
"475","5136","500","0","2024-08-19 00:00:00","-8.33","416.67","75"
"669","11741","1170","0","2024-08-19 00:00:00","0","900","270"
"704","12331","650","0","2024-07-05 00:00:00","0","500","150"
"104","1122","813.75","38.75","2023-12-30 00:00:00","463.75","50","0"
"104","1122","813.75","38.75","2023-12-30 00:00:00","263.75","200","0"
"104","1122","813.75","38.75","2023-12-30 00:00:00","113.75","150","0"
"705","12341","650","0","2024-08-05 00:00:00","0","500","150"
"432","4341","650","0","2024-08-19 00:00:00","0","500","150"
"706","12351","800","0","2024-06-04 00:00:00","-13.33","666.67","120"
"706","12352","800","0","2024-06-08 00:00:00","-13.33","666.67","120"
"706","12353","800","0","2024-06-17 00:00:00","-13.33","666.67","120"
"706","12354","800","0","2024-06-24 00:00:00","-13.33","666.67","120"
"706","12355","800","0","2024-07-01 00:00:00","-13.33","666.67","120"
"706","12356","800","0","2024-07-08 00:00:00","-13.33","666.67","120"
"706","12357","800","0","2024-07-16 00:00:00","-13.33","666.67","120"
"706","12358","800","0","2024-07-22 00:00:00","-13.33","666.67","120"
"706","12359","800","0","2024-07-30 00:00:00","-13.33","666.67","120"
"706","12360","786.67","0","2024-08-13 00:00:00","286.67","380","120"
"706","12360","786.67","0","2024-08-13 00:00:00","0","286.67","0"
"706","12361","613.33","0","2024-08-19 00:00:00","573.34","93.33","120"
"707","12363","688.33","0","2024-06-14 00:00:00","18.33","565","105"
"707","12363","688.33","0","2024-06-14 00:00:00","0","18.33","0"
"707","12364","688.33","0","2024-06-26 00:00:00","6.6600000000001","576.67","105"
"707","12364","688.33","0","2024-06-26 00:00:00","0.000000000000099475983006414","6.66","0"
"707","12365","688.33","0","2024-06-28 00:00:00","0","583.33","105"
"707","12366","688.33","0","2024-07-05 00:00:00","0","583.33","105"
"707","12367","688.33","0","2024-07-16 00:00:00","188.33","395","105"
"707","12367","688.33","0","2024-07-16 00:00:00","183.23","5.1","0"
"707","12367","688.33","0","2024-07-16 00:00:00","0","183.23","0"
"707","12368","722.75","34.42","2024-08-19 00:00:00","405.98","177.35","105"
"662","11560","140","0","2024-08-19 00:00:00","0","125","15"
"662","11543","140","0","2024-06-28 00:00:00","30","10","0"
"666","11711","500","0","2024-08-19 00:00:00","-8.33","416.67","75"
"386","3876","600","0","2024-07-05 00:00:00","0","500","100"
"386","3877","600","0","2024-07-20 00:00:00","540","0","60"
"386","3877","600","0","2024-07-20 00:00:00","0","500","40"
"398","4007","650","0","2024-08-12 00:00:00","590","0","60"
"338","3389","1122","0","2024-08-19 00:00:00","0","825","297"
"339","3401","1122","0","2024-08-19 00:00:00","0","825","297"
"360","3604","650","0","2024-07-04 00:00:00","0","500","100"
"360","3605","650","0","2024-08-05 00:00:00","0","500","150"
"360","3606","650","0","2024-08-19 00:00:00","0","500","150"
"337","3379","650","0","2024-08-19 00:00:00","0","500","150"
"390","3918","650","0","2024-08-19 00:00:00","0","500","150"
"690","12091","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"689","12040","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"487","5401","180","0","2024-08-19 00:00:00","0","160.71","19.285714285714285"
"487","5402","180","0","2024-08-19 00:00:00","0","160.71","19.285714285714285"
"487","5400","180","0","2024-08-17 00:00:00","120","40","0"
"474","5086","180","0","2024-08-19 00:00:00","0","160.71","19.285714285714285"
"474","5083","180","0","2024-08-10 00:00:00","10","20","0"
"698","12193","180","0","2024-06-13 00:00:00","0","160.71","19.285714285714285"
"698","12194","180","0","2024-06-14 00:00:00","0","160.71","19.285714285714285"
"698","12195","180","0","2024-06-18 00:00:00","0","160.71","19.285714285714285"
"698","12196","180","0","2024-06-19 00:00:00","0","160.71","19.285714285714285"
"698","12197","180","0","2024-06-22 00:00:00","0","160.71","19.285714285714285"
"698","12198","180","0","2024-06-26 00:00:00","0","160.71","19.285714285714285"
"698","12199","180","0","2024-06-28 00:00:00","0","160.71","19.285714285714285"
"698","12200","180","0","2024-08-06 00:00:00","80","80.714285714286","19.285714285714285"
"698","12200","180","0","2024-08-06 00:00:00","60","20","0"
"698","12200","180","0","2024-08-06 00:00:00","40","20","0"
"698","12200","180","0","2024-08-06 00:00:00","20","20","0"
"698","12200","180","0","2024-08-06 00:00:00","0","19.995714285714","0"
"698","12201","180","0","2024-08-08 00:00:00","80","80.714285714286","19.285714285714285"
"698","12201","180","0","2024-08-08 00:00:00","60","20","0"
"698","12201","180","0","2024-08-08 00:00:00","40","20","0"
"698","12201","180","0","2024-08-08 00:00:00","20","20","0"
"698","12201","180","0","2024-08-08 00:00:00","0","19.995714285714","0"
"698","12202","180","0","2024-08-19 00:00:00","100","60.714285714286","19.285714285714285"
"661","11485","120","0","2024-07-24 00:00:00","0","39.997142857143","0"
"530","7340","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"505","6009","140","0","2024-08-01 00:00:00","0","40","0"
"505","6065","140","0","2024-08-19 00:00:00","130","0","10"
"512","6329","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"512","6330","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"468","4755","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"511","6268","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"511","6269","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"540","7899","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"540","7900","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"540","7901","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"540","7902","60","0","2024-08-19 00:00:00","40","13.571428571429","6.428571428571429"
"539","7841","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"539","7842","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"526","7118","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"528","7226","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"538","7789","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"538","7790","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"538","7791","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"529","7292","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"529","7291","60","0","2024-08-17 00:00:00","10","40","0"
"532","7457","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"532","7458","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"532","7459","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"532","7456","60","0","2024-08-17 00:00:00","20","20","0"
"542","8010","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"489","5506","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"489","5507","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"647","10888","60","0","2024-08-19 00:00:00","0","53.57","6.428571428571429"
"647","10886","60","0","2024-08-14 00:00:00","0","49.998571428571","0"
"647","10887","60","0","2024-08-16 00:00:00","0","9.9985714285714","0"
"648","10944","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"648","10945","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"527","7175","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"527","7176","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"513","6386","140","0","2024-08-19 00:00:00","0","125","15"
"513","6383","140","0","2024-08-15 00:00:00","40","60","0"
"486","5339","140","0","2024-08-17 00:00:00","0","100","0"
"486","5340","140","0","2024-08-19 00:00:00","40","85","15"
"649","10997","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"649","10998","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"649","10999","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"492","5583","140","0","2024-08-19 00:00:00","0","125","15"
"492","5584","140","0","2024-08-19 00:00:00","80","45","15"
"470","4865","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"473","5033","100","0","2024-08-19 00:00:00","0","89.285714285714","10.714285714285714"
"452","4540","650","0","2024-08-20 00:00:00","0","500","150"
"674","11791","885","0","2024-07-27 00:00:00","0","750","135"
"674","11792","885","0","2024-08-03 00:00:00","85","665","135"
"674","11792","885","0","2024-08-03 00:00:00","70","15","0"
"674","11793","885","0","2024-08-20 00:00:00","0","750","135"
"674","11792","885","0","2024-08-03 00:00:00","55","15","0"
"674","11794","885","0","2024-08-10 00:00:00","0","750","135"
"674","11792","885","0","2024-08-03 00:00:00","40","15","0"
"670","11751","910","0","2024-08-10 00:00:00","0","610","0"
"670","11750","910","0","2024-08-03 00:00:00","20","290","0"
"294","2948","650","0","2024-06-20 00:00:00","150","350","150"
"265","2676","650","0","2024-07-04 00:00:00","0","500","150"
"265","2677","650","0","2024-07-16 00:00:00","0","500","150"
"265","2678","650","0","2024-07-27 00:00:00","0","500","150"
"708","12375","1040","0","2024-08-05 00:00:00","0","800","240"
"417","4189","650","0","2024-08-05 00:00:00","0","500","150"
"417","4190","650","0","2024-08-20 00:00:00","0","500","150"
"403","4048","780","39","2024-08-20 00:00:00","39","561","180"
"709","12385","1170","0","2024-08-20 00:00:00","0","900","270"
"416","4180","650","0","2024-08-20 00:00:00","0","500","150"
"710","12395","1020","0","2024-08-20 00:00:00","0","750","270"
"442","4448","910","0","2024-08-20 00:00:00","0","700","210"
"443","4458","910","0","2024-08-20 00:00:00","0","700","210"
"412","4138","1170","0","2024-08-20 00:00:00","0","900","270"
"449","4513","910","0","2024-08-20 00:00:00","0","700","210"
"711","12407","1300","0","2024-08-20 00:00:00","0","1000","300"
"359","3592","1020","0","2024-08-20 00:00:00","0","750","270"
"303","3027","1228.5","58.5","2024-07-03 00:00:00","0","900","270"
"303","3028","1228.5","58.5","2024-07-03 00:00:00","0","900","270"
"303","3029","1228.5","58.5","2024-07-03 00:00:00","0","900","270"
"303","3030","1228.5","58.5","2024-08-20 00:00:00","0","900","270"
"318","3180","650","0","2024-08-20 00:00:00","0","500","150"
"712","12417","600","0","2024-08-20 00:00:00","0","500","100"
"273","2758","650","0","2024-07-20 00:00:00","0","500","150"
"713","12427","910","0","2024-08-05 00:00:00","0","700","210"
"713","12428","910","0","2024-08-20 00:00:00","0","700","210"
"693","12133","780","0","2024-08-20 00:00:00","0","600","180"
"400","4022","650","0","2024-08-20 00:00:00","0","500","150"
"714","12437","910","0","2024-08-05 00:00:00","0","700","210"
"714","12438","650","0","2024-08-20 00:00:00","260","440","210"
"446","4488","650","0","2024-08-20 00:00:00","0","500","150"
"675","11811","688.33","0","2024-08-20 00:00:00","188.33","395","105"
"673","11784","885","0","2024-08-20 00:00:00","385","365","135"
"686","11921","36167","0","2024-08-20 00:00:00","-0.33000000000175","29166.67","7000"
"507","6132","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"531","7404","60","0","2024-08-20 00:00:00","0","53.57","6.428571428571429"
"531","7405","60","0","2024-08-20 00:00:00","20","33.571428571429","6.428571428571429"
"493","5641","140","0","2024-08-20 00:00:00","0","125","15"
"517","6619","140","0","2024-08-20 00:00:00","0","125","15"
"517","6620","140","0","2024-08-20 00:00:00","130","0","10"
"523","6959","140","0","2024-08-20 00:00:00","0","125","15"
"523","6945","140","0","2024-07-31 00:00:00","80","10","0"
"485","5283","180","0","2024-08-20 00:00:00","0","160.71","19.285714285714285"
"485","5280","180","0","2024-08-15 00:00:00","100","20","0"
"515","6495","180","0","2024-08-20 00:00:00","0","160.71","19.285714285714285"
"515","6492","180","0","2024-08-14 00:00:00","100","20","0"
"532","7460","60","0","2024-08-20 00:00:00","0","53.57","6.428571428571429"
"532","7456","60","0","2024-08-17 00:00:00","0","19.998571428571","0"
"532","7461","60","0","2024-08-20 00:00:00","30","23.571428571429","6.428571428571429"
"542","8011","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"528","7227","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"528","7228","100","0","2024-08-20 00:00:00","50","39.285714285714","10.714285714285714"
"494","5695","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"518","6677","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"473","5034","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"543","8065","140","0","2024-08-20 00:00:00","0","125","15"
"543","8066","140","0","2024-08-20 00:00:00","0","125","15"
"543","8067","140","0","2024-08-20 00:00:00","120","5","15"
"441","4438","600","0","2024-08-20 00:00:00","0","500","100"
"348","3484","650","0","2024-08-20 00:00:00","0","500","150"
"348","3485","650","0","2024-08-20 00:00:00","0","500","150"
"437","4395","647.5","0","2024-08-20 00:00:00","0","437.5","210"
"437","4396","647.5","0","2024-08-20 00:00:00","0","437.5","210"
"437","4394","455.74","0","2024-07-12 00:00:00","504.26","0","52.5"
"437","4394","455.74","0","2024-07-12 00:00:00","451.76","0","52.5"
"300","3000","390","0","2024-08-06 00:00:00","0","110","0"
"715","12447","390","0","2024-08-20 00:00:00","0","300","90"
"715","12448","220","0","2024-08-20 00:00:00","380","0","10"
"131","1436","682.5","32.5","2024-03-15 00:00:00","0","30","0"
"131","1437","682.5","32.5","2024-04-05 00:00:00","0","82.5","0"
"131","1438","682.5","32.5","2024-07-05 00:00:00","195","87.5","0"
"131","1438","682.5","32.5","2024-07-05 00:00:00","45","150","0"
"131","1438","682.5","32.5","2024-07-05 00:00:00","0","45","0"
"131","1439","205","32.5","2024-08-08 00:00:00","577.5","0","105"
"131","1439","205","32.5","2024-08-08 00:00:00","477.5","22.5","45"
"462","4637","1170","0","2024-07-20 00:00:00","0","900","270"
"462","4638","1170","0","2024-08-05 00:00:00","0","900","270"
"462","4639","1170","0","2024-08-20 00:00:00","0","900","270"
"456","4580","1170","0","2024-08-20 00:00:00","0","900","270"
"716","12457","650","0","2024-08-05 00:00:00","0","500","150"
"716","12458","650","0","2024-08-20 00:00:00","0","500","150"
"717","12467","1040","0","2024-08-20 00:00:00","0","800","240"
"718","12477","650","0","2024-08-20 00:00:00","0","500","150"
"351","3515","650","0","2024-08-20 00:00:00","0","500","150"
"520","6805","180","0","2024-08-20 00:00:00","0","160.71","19.285714285714285"
"520","6777","180","0","2024-07-19 00:00:00","120","20","0"
"472","4983","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"650","11064","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"650","11061","100","0","2024-08-16 00:00:00","0","20","0"
"650","11065","100","0","2024-08-20 00:00:00","70","19.285714285714","10.714285714285714"
"502","5886","120","0","2024-08-20 00:00:00","0","107.14","12.857142857142858"
"503","5942","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"501","5830","100","0","2024-08-20 00:00:00","0","89.285714285714","10.714285714285714"
"514","6442","140","0","2024-08-20 00:00:00","0","125","15"
"514","6440","140","0","2024-08-17 00:00:00","90","10","0"
"487","5403","180","0","2024-08-20 00:00:00","0","160.71","19.285714285714285"
"487","5400","180","0","2024-08-17 00:00:00","100","20","0"
"474","5087","180","0","2024-08-20 00:00:00","0","160.71","19.285714285714285"
"474","5083","180","0","2024-08-10 00:00:00","0","9.995714285714","0"
"474","5082","180","0","2024-08-09 00:00:00","160","0.7142857142857","9.2857142857143"
"505","6010","140","0","2024-08-20 00:00:00","0","125","15"
"350","3501","650","0","2024-07-05 00:00:00","0","500","150"
"350","3502","682.5","32.5","2024-08-17 00:00:00","0","500","150"
"350","3503","682.5","0","2024-08-05 00:00:00","-32.5","500","150"
"350","3504","650","0","2024-08-20 00:00:00","0","500","150"
"719","12487","975","0","2024-08-20 00:00:00","0","750","225"
"509","6199","300","0","2024-08-21 00:00:00","-5","250","45"
"382","3836","910","0","2024-07-05 00:00:00","0","700","210"
"382","3837","910","0","2024-07-20 00:00:00","0","700","210"
"382","3838","910","0","2024-08-05 00:00:00","0","700","210"
"382","3839","955.5","45.5","2024-08-21 00:00:00","0","700","210"
"382","3840","910","0","2024-08-21 00:00:00","825.5","0","84.5"
"205","2097","874.13","41.63","2024-05-01 00:00:00","96.52","340.11","118.26"
"720","12507","955.5","45.5","2024-08-05 00:00:00","0","700","210"
"720","12508","910","0","2024-08-05 00:00:00","166","534","210"
"720","12509","955.5","45.5","2024-08-21 00:00:00","0","700","210"
"652","11175","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"652","11176","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"520","6806","180","0","2024-08-21 00:00:00","0","160.71","19.285714285714285"
"520","6792","180","0","2024-08-05 00:00:00","20","20","0"
"548","8283","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"650","11066","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"650","11065","100","0","2024-08-20 00:00:00","20","50","0"
"516","6547","173.57","0","2024-08-21 00:00:00","0","160.71","12.857142857142858"
"516","6548","182.25","8.68","2024-08-21 00:00:00","155.82","4.8928571428571","12.857142857142858"
"537","7732","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"537","7733","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"660","11439","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"534","7561","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"503","5943","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"502","5887","120","0","2024-08-21 00:00:00","0","107.14","12.857142857142858"
"501","5831","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"545","8115","140","0","2024-08-21 00:00:00","0","125","15"
"545","8116","140","0","2024-08-21 00:00:00","130","0","10"
"551","8451","120","0","2024-08-21 00:00:00","0","107.14","12.857142857142858"
"510","6218","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"510","6219","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"488","5450","180","0","2024-08-21 00:00:00","30","130.71428571429","19.285714285714285"
"543","8067","140","0","2024-08-20 00:00:00","0","120","0"
"543","8064","140","0","2024-08-17 00:00:00","60","30","0"
"487","5404","180","0","2024-08-21 00:00:00","0","160.71","19.285714285714285"
"487","5400","180","0","2024-08-17 00:00:00","80","20","0"
"471","4926","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"471","4927","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"507","6133","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"531","7406","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"531","7405","60","0","2024-08-20 00:00:00","0","19.998571428571","0"
"62","665","500","32.5","2024-08-16 00:00:00","482.5","17.5","50"
"523","6960","140","0","2024-08-21 00:00:00","0","125","15"
"523","6945","140","0","2024-07-31 00:00:00","70","10","0"
"517","6621","140","0","2024-08-21 00:00:00","0","125","15"
"517","6620","140","0","2024-08-20 00:00:00","120","5","5"
"493","5642","140","0","2024-08-21 00:00:00","0","125","15"
"505","6066","140","0","2024-08-21 00:00:00","0","125","15"
"547","8227","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"530","7341","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"474","5088","180","0","2024-08-21 00:00:00","0","160.71","19.285714285714285"
"529","7293","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"529","7294","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"529","7295","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"529","7296","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"529","7291","60","0","2024-08-17 00:00:00","0","9.998571428571","0"
"513","6387","140","0","2024-08-21 00:00:00","0","125","15"
"513","6383","140","0","2024-08-15 00:00:00","0","40","0"
"513","6385","140","0","2024-08-17 00:00:00","60","20","0"
"541","7963","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"541","7964","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"541","7965","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"541","7966","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"546","8171","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"494","5696","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"538","7792","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"538","7793","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"489","5508","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"528","7229","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"486","5341","140","0","2024-08-21 00:00:00","0","125","15"
"486","5342","140","0","2024-08-21 00:00:00","0","125","15"
"486","5340","140","0","2024-08-19 00:00:00","20","20","0"
"492","5585","140","0","2024-08-21 00:00:00","0","125","15"
"492","5584","140","0","2024-08-19 00:00:00","20","60","0"
"549","8339","140","0","2024-08-21 00:00:00","0","125","15"
"549","8340","140","0","2024-08-21 00:00:00","130","0","10"
"649","11000","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"473","5035","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"697","12162","1228.5","58.5","2024-08-21 00:00:00","0","900","270"
"422","4234","650","0","2024-08-20 00:00:00","0","500","150"
"458","4599","2199.33","0","2024-08-17 00:00:00","800.34","866.33","133.67"
"721","12517","885","0","2024-05-01 00:00:00","385","365","135"
"721","12517","885","0","2024-05-01 00:00:00","35","350","0"
"721","12517","885","0","2024-05-01 00:00:00","20","15","0"
"721","12517","885","0","2024-05-01 00:00:00","5","15","0"
"721","12517","885","0","2024-05-01 00:00:00","0","5","0"
"721","12518","885","0","2024-05-07 00:00:00","0","750","135"
"688","11960","140","0","2024-08-16 00:00:00","10","100","0"
"352","3522","650","0","2024-07-20 00:00:00","0","500","150"
"722","12529","819","39","2024-08-21 00:00:00","0","600","180"
"574","9571","295","0","2024-08-21 00:00:00","0","250","45"
"671","11760","955.5","45.5","2024-08-21 00:00:00","0","700","210"
"448","4506","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"421","4228","983.33","0","2024-08-20 00:00:00","67.33","766","150"
"366","3662","1071","51","2024-08-21 00:00:00","0","750","270"
"336","3366","1040","0","2024-07-05 00:00:00","0","800","240"
"336","3367","1092","52","2024-07-23 00:00:00","0","800","240"
"336","3368","1040","0","2024-07-27 00:00:00","0","800","240"
"336","3369","1040","0","2024-07-27 00:00:00","0","800","240"
"336","3370","1040","0","2024-07-27 00:00:00","0","800","240"
"723","12549","1395","0","2024-08-05 00:00:00","0","1125","270"
"324","3240","650","0","2024-08-20 00:00:00","0","500","150"
"397","3996","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"381","3825","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"381","3826","682.5","32.5","2024-07-18 00:00:00","0","500","150"
"381","3827","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"724","12557","650","0","2024-08-05 00:00:00","0","500","150"
"724","12558","650","0","2024-08-20 00:00:00","0","500","150"
"329","3296","682.5","32.5","2024-07-23 00:00:00","0","500","150"
"329","3297","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"444","4468","910","0","2024-08-20 00:00:00","0","700","210"
"392","3938","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"725","12567","682.5","32.5","2024-08-21 00:00:00","0","500","150"
"546","8172","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"469","4809","100","0","2024-08-19 00:00:00","0","60","0"
"469","4810","40","0","2024-08-21 00:00:00","60","29.285714285714","10.714285714285714"
"525","7066","60","0","2024-08-21 00:00:00","0","53.57","6.428571428571429"
"519","6731","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"519","6732","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"518","6678","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"470","4866","100","0","2024-08-21 00:00:00","0","89.285714285714","10.714285714285714"
"473","5036","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"552","8507","140","0","2024-08-21 00:00:00","0","125","15"
"552","8508","140","0","2024-08-22 00:00:00","80","45","15"
"507","6134","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"531","7407","60","0","2024-08-22 00:00:00","0","53.57","6.428571428571429"
"531","7408","60","0","2024-08-22 00:00:00","20","33.571428571429","6.428571428571429"
"517","6622","140","0","2024-08-22 00:00:00","0","125","15"
"517","6620","140","0","2024-08-20 00:00:00","110","10","0"
"523","6961","140","0","2024-08-22 00:00:00","0","125","15"
"523","6945","140","0","2024-07-31 00:00:00","60","10","0"
"493","5643","140","0","2024-08-22 00:00:00","0","125","15"
"515","6492","180","0","2024-08-14 00:00:00","0","99.99571428571","0"
"515","6496","180","0","2024-08-22 00:00:00","80","80.714285714286","19.285714285714285"
"726","12577","180","0","2024-06-13 00:00:00","0","160.71","19.285714285714285"
"726","12578","180","0","2024-08-22 00:00:00","0","160.71","19.285714285714285"
"726","12579","180","0","2024-08-15 00:00:00","0","160.71","19.285714285714285"
"726","12580","180","0","2024-08-15 00:00:00","40","120.71428571429","19.285714285714285"
"726","12580","180","0","2024-08-15 00:00:00","20","20","0"
"726","12580","180","0","2024-08-15 00:00:00","0","19.995714285714","0"
"726","12581","180","0","2024-08-16 00:00:00","0","160.71","19.285714285714285"
"726","12582","180","0","2024-08-22 00:00:00","0","160.71","19.285714285714285"
"726","12583","180","0","2024-08-22 00:00:00","60","100.71428571429","19.285714285714285"
"662","11561","140","0","2024-08-22 00:00:00","40","85","15"
"474","5089","180","0","2024-08-22 00:00:00","10","150.71428571429","19.285714285714285"
"663","11599","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"646","10825","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"530","7342","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"547","8228","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"664","11647","100","0","2024-08-22 00:00:00","0","89.285714285714","10.714285714285714"
"661","11489","120","0","2024-08-08 00:00:00","0","19.997142857143","0"
"661","11490","120","0","2024-08-09 00:00:00","0","19.997142857143","0"
"661","11491","120","0","2024-08-14 00:00:00","0","19.997142857143","0"
